,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
10678,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10679,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10680,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-27,MASCULINO,ADULTOS,1
10681,CUNDINAMARCA,MADRID,25430000,CONTUNDENTES,2020-11-27,MASCULINO,ADULTOS,1
10682,GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10683,MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10684,NARIÑO,IPIALES,52356000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10685,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10686,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10687,NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10688,QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10689,RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10690,VALLE,ANSERMANUEVO,76041000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10691,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10692,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10693,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10694,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-27,MASCULINO,ADULTOS,1
10695,VALLE,FLORIDA,76275000,ARMA DE FUEGO,2020-11-27,FEMENINO,ADULTOS,1
10696,ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10697,ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,2020-11-28,FEMENINO,ADULTOS,1
10698,ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10699,ANTIOQUIA,RIONEGRO,5615000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADULTOS,1
10700,ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10701,ARAUCA,TAME,81794000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10702,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10703,CALDAS,NEIRA,17486000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10704,CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10705,CAUCA,PATÍA,19532000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10706,CESAR,BOSCONIA,20060000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10707,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADULTOS,1
10708,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADULTOS,1
10709,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADULTOS,1
10710,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10711,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10712,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADULTOS,1
10713,HUILA,PITALITO,41551000,CONTUNDENTES,2020-11-28,MASCULINO,ADULTOS,1
10714,HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADOLESCENTES,1
10715,MAGDALENA,SABANAS DE SAN ANGEL,47660000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10716,NORTE DE SANTANDER,LA PLAYA,54398000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10717,NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10718,NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10719,QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10720,SANTANDER,FLORIDABLANCA,68276000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADULTOS,1
10721,TOLIMA,MURILLO,73461000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10722,TOLIMA,RIOBLANCO,73616000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10723,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10724,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10725,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-28,MASCULINO,ADOLESCENTES,1
10726,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10727,VALLE,CANDELARIA,76130000,CONTUNDENTES,2020-11-28,MASCULINO,ADULTOS,1
10728,VALLE,CANDELARIA,76130000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10729,VALLE,FLORIDA,76275000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10730,VALLE,PALMIRA,76520000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10731,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-11-28,MASCULINO,ADULTOS,1
10732,ANTIOQUIA,CAUCASIA,5154000,CONTUNDENTES,2020-11-29,MASCULINO,ADULTOS,1
10733,ANTIOQUIA,CIUDAD BOLÍVAR,5101000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10734,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,FEMENINO,ADULTOS,1
10735,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10736,ANTIOQUIA,SAN FRANCISCO,5652000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10737,ANTIOQUIA,YARUMAL,5887000,CONTUNDENTES,2020-11-29,FEMENINO,ADULTOS,1
10738,ARAUCA,ARAUQUITA,81065000,CONTUNDENTES,2020-11-29,MASCULINO,ADOLESCENTES,1
10739,ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,2020-11-29,FEMENINO,ADULTOS,1
10740,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10741,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10742,BOLÍVAR,CICUCO,13188000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10743,BOYACÁ,SOGAMOSO,15759000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10744,CALDAS,BELALCÁZAR,17088000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10745,CALDAS,LA DORADA,17380000,CONTUNDENTES,2020-11-29,FEMENINO,ADULTOS,1
10746,CALDAS,SUPÍA,17777000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADOLESCENTES,2
10747,CALDAS,SUPÍA,17777000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10748,CAQUETÁ,CARTAGENA DEL CHAIRÁ,18150000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10749,CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10750,CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10751,CAUCA,SUÁREZ,19780000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10752,CESAR,CHIRIGUANÁ,20178000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10753,CESAR,EL COPEY,20238000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10754,CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10755,CHOCÓ,ATRATO,27050000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10756,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10757,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10758,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10759,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2020-11-29,FEMENINO,ADULTOS,1
10760,CUNDINAMARCA,MOSQUERA,25473000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10761,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10762,CUNDINAMARCA,SUBACHOQUE,25769000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,FEMENINO,ADULTOS,1
10763,GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10764,HUILA,GARZÓN,41298000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10765,META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10766,META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10767,NARIÑO,IPIALES,52356000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10768,NARIÑO,IPIALES,52356000,ARMA DE FUEGO,2020-11-29,FEMENINO,ADULTOS,1
10769,NARIÑO,RICAURTE,52612000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10770,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10771,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10772,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10773,NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,2020-11-29,FEMENINO,ADULTOS,1
10774,NORTE DE SANTANDER,SAN CALIXTO,54670000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-11-29,MASCULINO,ADULTOS,1
10775,PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10776,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10777,SANTANDER,CIMITARRA,68190000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10778,SANTANDER,FLORIDABLANCA,68276000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,FEMENINO,ADULTOS,1
10779,SUCRE,COVEÑAS,70221000,ARMA DE FUEGO,2020-11-29,FEMENINO,ADULTOS,1
10780,TOLIMA,LÍBANO,73411000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10781,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10782,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADOLESCENTES,1
10783,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10784,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10785,VALLE,EL DOVIO,76250000,CONTUNDENTES,2020-11-29,MASCULINO,ADULTOS,1
10786,VALLE,EL DOVIO,76250000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10787,VALLE,EL DOVIO,76250000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10788,VALLE,FLORIDA,76275000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10789,VALLE,TORO,76823000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10790,VALLE,TRUJILLO,76828000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10791,VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,2020-11-29,MASCULINO,ADULTOS,1
10792,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10793,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10794,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10795,VALLE,YOTOCO,76890000,ARMA DE FUEGO,2020-11-29,MASCULINO,ADULTOS,1
10796,ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10797,ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10798,ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10799,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,2
10800,ANTIOQUIA,CAUCASIA,5154000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,FEMENINO,ADOLESCENTES,1
10801,ANTIOQUIA,CISNEROS,5190000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10802,ANTIOQUIA,DABEIBA,5234000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10803,ANTIOQUIA,PUERTO TRIUNFO,5591000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10804,ANTIOQUIA,SAN PEDRO,5664000,CONTUNDENTES,2020-11-30,MASCULINO,ADOLESCENTES,1
10805,ANTIOQUIA,TARAZÁ,5790000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10806,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10807,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10808,CAUCA,EL TAMBO,19256000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,FEMENINO,ADULTOS,1
10809,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-11-30,FEMENINO,ADULTOS,1
10810,CAUCA,SUÁREZ,19780000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10811,CESAR,LA JAGUA DE IBIRICO,20400000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10812,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10813,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,FEMENINO,ADULTOS,1
10814,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10815,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10816,MAGDALENA,CIÉNAGA,47189000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10817,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10818,NARIÑO,ROBERTO PAYÁN,52621000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADOLESCENTES,1
10819,NARIÑO,ROBERTO PAYÁN,52621000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10820,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10821,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10822,RISARALDA,MARSELLA,66440000,ARMA BLANCA / CORTOPUNZANTE,2020-11-30,MASCULINO,ADULTOS,1
10823,SANTANDER,GIRÓN,68307000,CONTUNDENTES,2020-11-30,FEMENINO, ,1
10824,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10825,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10826,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10827,VALLE,PRADERA,76563000,ARMA DE FUEGO,2020-11-30,MASCULINO,ADULTOS,1
10828,ANTIOQUIA,BELLO,5088000,CONTUNDENTES,2020-12-01,MASCULINO,ADULTOS,1
10829,ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10830,ANTIOQUIA,HELICONIA,5347000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10831,ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10832,BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10833,CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA DE FUEGO,2020-12-01,FEMENINO,ADULTOS,1
10834,CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10835,CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10836,CÓRDOBA,CERETÉ,23162000,ARMA BLANCA / CORTOPUNZANTE,2020-12-01,MASCULINO,ADULTOS,1
10837,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10838,CUNDINAMARCA,PASCA,25535000,CONTUNDENTES,2020-12-01,MASCULINO,ADULTOS,1
10839,CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2020-12-01,MASCULINO,ADULTOS,1
10840,GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10841,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10842,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10843,SANTANDER,SUCRE,68773000,ARMA DE FUEGO,2020-12-01,FEMENINO,ADULTOS,1
10844,SUCRE,SANTIAGO DE TOLÚ,70820000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10845,TOLIMA,HERVEO,73347000,CONTUNDENTES,2020-12-01,MASCULINO,ADULTOS,1
10846,VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10847,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADOLESCENTES,1
10848,VALLE,CARTAGO,76147000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10849,VALLE,EL DOVIO,76250000,CONTUNDENTES,2020-12-01,MASCULINO,ADULTOS,1
10850,VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10851,VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10852,VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,2020-12-01,MASCULINO,ADULTOS,1
10853,ANTIOQUIA,ANDES,5034000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10854,ANTIOQUIA,ANGELÓPOLIS,5036000,ARMA DE FUEGO,2020-12-02,FEMENINO,ADULTOS,1
10855,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10856,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-12-02,MASCULINO,ADULTOS,1
10857,ANTIOQUIA,PUERTO TRIUNFO,5591000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10858,ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10859,ANTIOQUIA,TARAZÁ,5790000,ARMA DE FUEGO,2020-12-02,FEMENINO,ADULTOS,1
10860,ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10861,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10862,ATLÁNTICO,PUERTO COLOMBIA,8573000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10863,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10864,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10865,CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10866,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10867,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10868,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10869,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-12-02,MASCULINO,ADULTOS,1
10870,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-12-02,FEMENINO,ADULTOS,1
10871,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-12-02,MASCULINO,ADULTOS,1
10872,GUAINÍA,INÍRIDA (CT),94001000,ARMA BLANCA / CORTOPUNZANTE,2020-12-02,MASCULINO,ADULTOS,1
10873,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10874,PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10875,RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10876,RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10877,RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10878,TOLIMA,ANZOÁTEGUI,73043000,ARMA BLANCA / CORTOPUNZANTE,2020-12-02,MASCULINO,ADULTOS,1
10879,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10880,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-12-02,FEMENINO,ADULTOS,1
10881,VALLE,CANDELARIA,76130000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10882,VALLE,PALMIRA,76520000,ARMA DE FUEGO,2020-12-02,MASCULINO,ADULTOS,1
10883,ANTIOQUIA,ANDES,5034000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10884,ANTIOQUIA,BETANIA,5091000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10885,ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10886,ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10887,ANTIOQUIA,PUERTO TRIUNFO,5591000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10888,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10889,BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA BLANCA / CORTOPUNZANTE,2020-12-03,MASCULINO,ADULTOS,1
10890,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10891,CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,2020-12-03,MASCULINO,MENORES,1
10892,CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10893,CHOCÓ,BAHÍA SOLANO,27075000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10894,CHOCÓ,BAHÍA SOLANO,27075000,ARMA BLANCA / CORTOPUNZANTE,2020-12-03,MASCULINO,ADULTOS,1
10895,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10896,CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10897,CÓRDOBA,MONTELÍBANO,23466000,ARMA BLANCA / CORTOPUNZANTE,2020-12-03,MASCULINO,ADULTOS,1
10898,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-12-03,MASCULINO,ADULTOS,1
10899,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10900,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10901,META,LA MACARENA,50350000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
10902,META,MESETAS,50330000,ARMA DE FUEGO,2020-12-03,MASCULINO,ADULTOS,1
